-0.305532	-0.189905
-0.071691	-0.464550
0.003876	-0.578273
-0.289372	-0.408964
-0.237039	-0.378750
0.401103	0.694168
0.454184	0.709098
0.463459	0.772910
0.403560	0.738327
0.443264	0.861426
0.376704	0.822996
0.417572	0.975703
0.331452	0.925981
0.323446	1.115255
0.249652	1.072650
0.029660	1.210919
0.093708	1.247897
-0.380910	1.160321
-0.131809	1.304140
-0.614206	0.976696
-0.338531	1.135854
-0.633658	0.775016
-0.449275	0.881471
-0.469714	0.548712
-0.582222	0.613669
-0.429508	0.647940
-0.468209	0.658536
-0.468209	0.679495
-0.416023	0.346968
-0.383299	0.365862
-0.377396	0.292369
-0.349425	0.308518
-0.347700	0.245615
-0.322058	0.260419
-0.324937	0.203640
-0.299968	0.218056
-0.309128	0.164408
-0.283056	0.179460
-0.299952	0.125868
-0.271164	0.142488
-0.297207	0.085750
-0.263837	0.105017
-0.300537	0.041065
-0.260174	0.064368
-0.308470	-0.012359
-0.258236	0.016643
-0.315673	-0.079734
-0.253723	-0.043967
-0.305532	-0.164082
-0.237556	-0.124835
-0.237039	-0.253605
-0.193755	-0.228615
-0.024471	-0.313710
-0.045751	-0.294276
-0.106174	-0.329161
0.423254	0.710744
0.397727	0.700205
0.403560	0.727013
0.377428	0.711926
0.376704	0.792724
0.333225	0.767621
0.331451	0.873441
0.284175	0.846145
0.249651	0.959404
0.216106	0.940037
0.093708	1.025292
0.114621	1.037366
-0.131809	1.029587
-0.022769	1.092540
-0.338531	0.953129
-0.168957	1.051034
-0.355853	0.719333
-0.359803	0.770351
-0.449275	0.822008
-0.290301	0.801642
-0.280349	0.919539
-0.383299	0.409288
-0.333158	0.438237
-0.349425	0.344724
-0.310449	0.367227
-0.322058	0.290047
-0.288389	0.309485
-0.299968	0.241352
-0.268842	0.259322
-0.283056	0.196457
-0.252632	0.214022
-0.271164	0.153536
-0.239940	0.171563
-0.263837	0.110785
-0.230477	0.130046
-0.260174	0.066214
-0.223406	0.087442
-0.258237	0.017589
-0.217094	0.041343
-0.253723	-0.037142
-0.208581	-0.011080
-0.237556	-0.098097
-0.192852	-0.072287
-0.193755	-0.159139
-0.162792	-0.141263
-0.106174	-0.202133
-0.112730	-0.205919
-0.025932	-0.197206
-0.002276	-0.205545
-0.051271	-0.233832
0.446533	0.569480
0.494359	0.597896
0.377428	0.669088
0.374238	0.667247
0.333225	0.727588
0.304664	0.711098
0.284175	0.792896
0.252142	0.774401
0.216106	0.856959
0.194661	0.844577
0.114621	0.907572
0.121531	0.911562
-0.022769	0.926301
0.029706	0.956598
-0.168957	0.899280
-0.072463	0.954991
-0.212770	0.790415
-0.280349	0.829433
-0.199337	0.824276
-0.164162	0.804910
-0.164162	0.896512
-0.356895	0.545329
-0.279488	0.590020
-0.333158	0.464609
-0.275121	0.498116
-0.310449	0.396055
-0.262434	0.423776
-0.288389	0.335642
-0.247100	0.359479
-0.268842	0.281432
-0.231669	0.302894
-0.252632	0.231649
-0.217623	0.251860
-0.239940	0.184772
-0.205690	0.204547
-0.230477	0.139453
-0.195960	0.159380
-0.223406	0.094355
-0.187886	0.114863
-0.217094	0.048191
-0.180270	0.069451
-0.208581	0.000062
-0.171157	0.021669
-0.192852	-0.049667
-0.157650	-0.029343
-0.162792	-0.097889
-0.136061	-0.082456
-0.112730	-0.137762
-0.103230	-0.132277
-0.007141	-0.189715
-0.051271	-0.164237
-0.059072	-0.168741
0.348585	0.377714
0.467977	0.462430
0.374238	0.577074
0.321823	0.546813
0.304664	0.658422
0.269002	0.637832
0.252142	0.724263
0.221383	0.706505
0.194661	0.781144
0.174141	0.769297
0.121531	0.825758
0.119460	0.824562
0.029706	0.849957
0.054661	0.864365
-0.091349	0.790606
-0.102875	0.861029
-0.072463	0.843471
-0.015760	0.876207
-0.265815	0.668982
-0.185723	0.715223
-0.279488	0.590356
-0.204559	0.633617
-0.275121	0.514068
-0.211238	0.550952
-0.262434	0.443938
-0.208042	0.475341
-0.247100	0.380277
-0.199636	0.407681
-0.231669	0.322185
-0.189076	0.346777
-0.217623	0.268484
-0.178140	0.291280
-0.205690	0.218065
-0.167992	0.239830
-0.195960	0.170068
-0.159259	0.191258
-0.187886	0.123728
-0.151791	0.144567
-0.180270	0.078262
-0.144705	0.098796
-0.171157	0.033177
-0.136669	0.053089
-0.157650	-0.011184
-0.125986	0.007097
-0.136061	-0.053027
-0.110618	-0.038338
-0.103230	-0.088750
-0.088709	-0.080366
-0.059072	-0.113466
-0.059746	-0.113855
0.001400	-0.132609
-0.016415	-0.127216
-0.006852	-0.103089
-0.025837	-0.132655
0.325270	0.282961
0.348398	0.374639
0.255571	0.304205
0.321823	0.490342
0.234908	0.440162
0.269002	0.588028
0.210812	0.554432
0.221383	0.663221
0.180072	0.639371
0.174141	0.721199
0.147551	0.705847
0.119460	0.764634
0.109185	0.758701
0.054661	0.793042
0.062457	0.797543
-0.031213	0.778668
-0.050789	0.822293
-0.015760	0.802070
0.011632	0.817885
-0.185723	0.691125
-0.114487	0.732253
-0.204559	0.624101
-0.137096	0.663051
-0.211238	0.555114
-0.148153	0.591535
-0.208042	0.487041
-0.150686	0.520154
-0.199636	0.422477
-0.147924	0.452333
-0.189076	0.362221
-0.142171	0.389300
-0.178140	0.305843
-0.134783	0.330876
-0.167992	0.252445
-0.126820	0.276214
-0.159259	0.201604
-0.119596	0.224503
-0.151791	0.153357
-0.113741	0.175325
-0.144705	0.107399
-0.108446	0.128332
-0.136669	0.063245
-0.102447	0.083002
-0.125985	0.021030
-0.094767	0.039053
-0.110618	-0.018078
-0.084432	-0.002960
-0.088709	-0.051914
-0.070361	-0.041321
-0.059746	-0.077701
-0.051894	-0.073168
-0.007579	-0.103401
-0.025837	-0.092861
-0.029663	-0.095070
0.051297	0.049473
0.129986	0.099948
0.086773	0.039640
0.221495	0.187870
0.251839	0.186642
0.132207	0.099685
0.255571	0.312736
0.144504	0.248612
0.234908	0.425944
0.147201	0.375305
0.210812	0.526399
0.135863	0.483128
0.180072	0.611531
0.121717	0.577839
0.147551	0.674913
0.108922	0.652611
0.109185	0.718121
0.090949	0.707592
0.062457	0.747624
0.060271	0.746362
-0.018361	0.784315
0.011632	0.766999
0.020266	0.771983
-0.005932	0.771469
-0.005932	0.752698
-0.081671	0.746656
-0.039757	0.770856
-0.114487	0.702949
-0.060228	0.734276
-0.137096	0.650494
-0.080365	0.683248
-0.148153	0.590141
-0.090358	0.623510
-0.150686	0.525753
-0.093659	0.558679
-0.147924	0.461723
-0.093854	0.492942
-0.142171	0.400481
-0.092011	0.429441
-0.134783	0.342838
-0.088557	0.369527
-0.126820	0.287615
-0.082977	0.312928
-0.119596	0.233717
-0.076532	0.258581
-0.113741	0.182571
-0.072375	0.206454
-0.108446	0.135313
-0.070167	0.157414
-0.102447	0.091004
-0.067075	0.111426
-0.094767	0.049106
-0.062323	0.067838
-0.084432	0.010439
-0.056113	0.026789
-0.070361	-0.023268
-0.048206	-0.010476
-0.051894	-0.050091
-0.037898	-0.042010
-0.029663	-0.068592
-0.024756	-0.065759
-0.003948	-0.081029
-0.009350	-0.079019
-0.010477	-0.079670
0.019621	0.032060
0.022324	0.049640
0.051719	0.055801
0.002883	0.063422
-0.002610	0.107000
0.086773	0.099828
0.031118	0.067695
0.031118	0.086412
-0.004374	0.179336
0.132207	0.173550
0.045644	0.123573
0.045644	0.145177
-0.005565	0.272687
0.144504	0.268458
0.056163	0.217454
0.056163	0.225733
-0.007643	0.374504
0.147201	0.369904
0.057997	0.318401
0.057997	0.338675
-0.011037	0.474599
0.135863	0.472662
0.052542	0.424556
0.052542	0.454608
-0.013341	0.573660
0.121717	0.567769
0.046424	0.524298
0.046424	0.555364
0.048493	0.662738
0.108922	0.646768
0.046904	0.610962
0.046904	0.663211
0.050414	0.688992
0.090949	0.686583
0.065455	0.671864
0.065455	0.684193
0.019567	0.704410
0.060271	0.711595
0.053948	0.707945
0.053948	0.692838
0.019764	0.711501
-0.013014	0.748684
0.020266	0.729470
0.024788	0.732081
0.024788	0.708809
-0.008853	0.739506
-0.008853	0.693976
0.025561	0.766811
-0.039757	0.759533
-0.031215	0.764465
-0.031215	0.787642
-0.060228	0.712259
-0.009052	0.741805
-0.009052	0.703942
-0.019319	0.676156
-0.080365	0.672159
-0.019319	0.676156
-0.035569	0.696270
-0.035569	0.698022
0.000000	0.632231
-0.090358	0.623096
-0.042872	0.650512
-0.042872	0.643706
0.000000	0.568189
-0.093659	0.561798
-0.038922	0.593400
-0.038922	0.582345
0.000000	0.504248
-0.093854	0.498411
-0.038861	0.530160
-0.038861	0.522113
0.000000	0.440239
-0.092011	0.436022
-0.038902	0.466684
-0.038902	0.464873
-0.008682	0.382007
-0.088557	0.377553
-0.039648	0.405789
-0.039648	0.406987
-0.007488	0.329474
-0.082977	0.323353
-0.038830	0.348842
-0.038830	0.353857
0.013548	0.270964
-0.076532	0.267618
-0.031486	0.293625
-0.031486	0.304593
0.010490	0.209795
-0.072375	0.210614
-0.025087	0.237916
-0.025087	0.237720
-0.003685	0.162141
-0.070167	0.161002
-0.028306	0.185170
-0.028306	0.182272
-0.002709	0.119177
-0.067075	0.116777
-0.030321	0.137997
-0.030321	0.141029
-0.001704	0.076666
-0.062323	0.074491
-0.028079	0.094262
-0.028079	0.096795
-0.000809	0.036427
-0.056113	0.034807
-0.024851	0.052857
-0.024851	0.053072
-0.000094	-0.001029
-0.048206	-0.000522
-0.021563	0.014860
-0.021563	0.012187
-0.002535	-0.027886
-0.037898	-0.028947
-0.018436	-0.017710
-0.018436	-0.020375
0.004909	-0.045166
-0.024756	-0.049600
-0.013441	-0.043067
-0.013441	-0.038464
0.001406	-0.070565
0.006675	-0.061410
0.001985	-0.071352
-0.010477	-0.064157
-0.005009	-0.061000
-0.005009	-0.057882
-0.355213	-0.008733
-0.338329	0.001473
-0.355213	0.008059
-0.358543	0.011649
-0.368831	0.024590
-0.352343	0.032783
-0.373559	0.045576
-0.377908	0.051254
-0.386837	0.046098
-0.397935	0.061220
-0.393982	0.066709
-0.402717	0.092281
-0.408531	0.085047
-0.417817	0.113531
-0.420401	0.110943
-0.430272	0.142997
-0.434033	0.140009
-0.442806	0.182802
-0.440596	0.184929
-0.446414	0.230449
-0.077984	0.727849
-0.046718	0.705254
-0.046718	0.750786
-0.027372	0.762246
-0.024502	0.758230
-0.024502	0.777001
-0.036792	0.769144
-0.044201	0.793512
-0.081671	0.781163
-0.082072	0.780005
-0.153163	0.754583
-0.151941	0.760397
-0.235047	0.743701
-0.229957	0.720307
-0.265815	0.727821
-0.300055	0.649587
-0.360082	0.636551
-0.369104	0.572435
-0.356895	0.572501
-0.414668	0.485296
-0.414215	0.481908
-0.463857	0.398040
-0.440618	0.398955
-0.474065	0.326495
-0.466523	0.325735
-0.473981	0.256837
-0.434117	0.243959
